steps,n,topology,num_communities,p_in,p_out,bridge_fraction,k,alarm_threshold,influence_weight,learning,regulator,regulator_force,enable_content,enable_noise,bridge_multiplier,name,delay_steps,noise_mode,seed,condition,L_mean_tail,L_max,L_amp_tail,L_std_tail,M_mean_tail,M_max,M_amp_tail,M_std_tail,R_mean_tail,R_max,R_amp_tail,R_std_tail,alarm_true_mean_tail,alarm_true_max,alarm_true_amp_tail,alarm_true_std_tail,alarm_delayed_mean_tail,alarm_delayed_max,alarm_delayed_amp_tail,alarm_delayed_std_tail,avg_repression_mean_tail,avg_repression_max,avg_repression_amp_tail,avg_repression_std_tail,punished_fraction_mean_tail,punished_fraction_max,punished_fraction_amp_tail,punished_fraction_std_tail,usefulness_mean_tail,usefulness_max,usefulness_amp_tail,usefulness_std_tail,regulator_force_mean_tail,regulator_force_max,regulator_force_amp_tail,regulator_force_std_tail,bridge_radical_fraction_mean_tail,bridge_radical_fraction_max,bridge_radical_fraction_amp_tail,bridge_radical_fraction_std_tail,dangerous_radical_bridge_fraction_mean_tail,dangerous_radical_bridge_fraction_max,dangerous_radical_bridge_fraction_amp_tail,dangerous_radical_bridge_fraction_std_tail,false_positive_rate_mean_tail,false_positive_rate_max,false_positive_rate_amp_tail,false_positive_rate_std_tail,false_negative_rate_mean_tail,false_negative_rate_max,false_negative_rate_amp_tail,false_negative_rate_std_tail,false_positive_bridge_rate_mean_tail,false_positive_bridge_rate_max,false_positive_bridge_rate_amp_tail,false_positive_bridge_rate_std_tail,false_negative_bridge_rate_mean_tail,false_negative_bridge_rate_max,false_negative_bridge_rate_amp_tail,false_negative_bridge_rate_std_tail,bridge_multiplier_used_mean_tail,bridge_multiplier_used_max,bridge_multiplier_used_amp_tail,bridge_multiplier_used_std_tail,content_frac_H_mean_tail,content_frac_H_max,content_frac_H_amp_tail,content_frac_H_std_tail,content_frac_P_mean_tail,content_frac_P_max,content_frac_P_amp_tail,content_frac_P_std_tail,content_frac_D_mean_tail,content_frac_D_max,content_frac_D_amp_tail,content_frac_D_std_tail,regime_fixed,regime
500,240,modular,6,0.08,0.004,0.12,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,4,fp_heavy,49,default,0.40363333333333334,0.8,0.125,0.022906670547147515,0.3803,0.45,0.1333333333333333,0.022723433817195073,0.21606666666666666,0.3541666666666667,0.1375,0.021929204271929247,0.597224951130192,0.758394497171093,0.16838615692038583,0.02942401570995336,0.5972138184252165,0.758394497171093,0.16838615692038583,0.029288265118338496,0.1719917438560239,0.4454029119661055,0.22346534142355617,0.038920727867526615,0.16915,0.45,0.26666666666666666,0.04503408894012031,2.1717645405638994,2.363054662522205,0.2650601435747766,0.045167862827385795,1.0,1.0,0.0,0.0,0.32542857142857146,0.5357142857142857,0.39285714285714285,0.07245209536272211,0.045428571428571415,0.17857142857142858,0.14285714285714285,0.02686929816116285,0.22763333333333333,0.31666666666666665,0.15833333333333333,0.025980954562910115,0.05073333333333333,0.09166666666666666,0.06666666666666667,0.012411508995910028,0.23571428571428568,0.4642857142857143,0.3571428571428571,0.07078279509621427,0.053857142857142846,0.17857142857142858,0.17857142857142858,0.03928467531093663,1.35,1.35,0.0,0.0,0.34166666666666673,0.3416666666666667,0.0,5.551115123125783e-17,0.45833333333333326,0.4583333333333333,0.0,5.551115123125783e-17,0.2,0.2,0.0,0.0,stable,oscillatory
500,240,modular,6,0.08,0.004,0.12,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,4,fp_heavy,50,default,0.4035,0.7916666666666666,0.13333333333333336,0.02273274681550335,0.40614999999999996,0.48333333333333334,0.14583333333333331,0.026739946189590996,0.19035000000000002,0.35833333333333334,0.11249999999999999,0.019878163619632697,0.5893793177887352,0.7719422690028949,0.12569714552043576,0.025322888538309486,0.589681318913437,0.7719422690028949,0.12569714552043576,0.02533510553759452,0.16556948435604296,0.48120770647936684,0.15673162496478849,0.03212069272751873,0.1646,0.4875,0.21666666666666665,0.040059414207732326,2.147096727813609,2.393987217714209,0.22898666287555258,0.04025708781586263,1.0,1.0,0.0,0.0,0.27271428571428574,0.4642857142857143,0.35714285714285715,0.06522629368402824,0.071,0.17857142857142858,0.17857142857142858,0.03153909139011911,0.23739999999999997,0.31666666666666665,0.15,0.02644157080558314,0.048049999999999995,0.07916666666666666,0.0625,0.010672667582817959,0.2177142857142857,0.4642857142857143,0.3928571428571429,0.0723404648667871,0.060428571428571415,0.17857142857142858,0.17857142857142858,0.039336590433574375,1.35,1.35,0.0,0.0,0.3125,0.3125,0.0,0.0,0.5,0.5,0.0,0.0,0.1875,0.1875,0.0,0.0,stable,stable
500,240,modular,6,0.08,0.004,0.12,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,4,fn_heavy,1,default,0.4259333333333334,0.8083333333333333,0.14166666666666666,0.02499090945835216,0.37410000000000004,0.44583333333333336,0.1375,0.02474640265663768,0.19996666666666668,0.32916666666666666,0.11250000000000002,0.02037493012939622,0.5746354772193913,0.7538491791286128,0.1591433289962993,0.02943329193118,0.5739560064021593,0.7538491791286128,0.1591433289962993,0.029296293820329045,0.14504555183513174,0.4388396914232172,0.18266325115538673,0.034313873718521286,0.14655,0.4625,0.22499999999999998,0.04289813839524715,2.095828531790081,2.3352945061266186,0.25131391547676474,0.046686235708390464,1.0,1.0,0.0,0.0,0.24728571428571428,0.5,0.3571428571428571,0.06505711776146075,0.04714285714285714,0.14285714285714285,0.14285714285714285,0.03197575612228484,0.0513,0.1,0.08750000000000001,0.013778163077049778,0.16191666666666668,0.2,0.07083333333333335,0.013344006145082514,0.058714285714285705,0.25,0.21428571428571427,0.045136753656108725,0.13442857142857145,0.17857142857142858,0.14285714285714285,0.0343359750651335,1.35,1.35,0.0,0.0,0.34166666666666673,0.3416666666666667,0.0,5.551115123125783e-17,0.44166666666666654,0.44166666666666665,0.0,1.1102230246251565e-16,0.21666666666666673,0.21666666666666667,0.0,5.551115123125783e-17,stable,stable
500,240,modular,6,0.08,0.004,0.12,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,4,fn_heavy,2,default,0.3566333333333333,0.7833333333333333,0.1375,0.02357962868428782,0.44963333333333333,0.5375,0.16249999999999998,0.02471513256646174,0.19373333333333334,0.35,0.12500000000000003,0.019203761205671258,0.6160353084825563,0.7815801875422516,0.16839056745328218,0.027351279796832932,0.6159522099781218,0.7815801875422516,0.16839056745328218,0.02717034027983895,0.19871611579548676,0.4881550870197363,0.22665273111430417,0.03906587913026593,0.19793333333333335,0.45416666666666666,0.25833333333333336,0.04577458052480899,2.252753442125976,2.423680988906297,0.27069972326476366,0.04449363228650869,1.0,1.0,0.0,0.0,0.16614285714285712,0.5,0.35714285714285715,0.0662680087190783,0.033428571428571426,0.10714285714285714,0.10714285714285714,0.02463778415692583,0.05756666666666667,0.10833333333333334,0.08750000000000001,0.015463972466492703,0.1221,0.15,0.0625,0.01129434470087673,0.058714285714285705,0.32142857142857145,0.32142857142857145,0.04669243700503742,0.10457142857142855,0.14285714285714285,0.14285714285714285,0.030363780786876154,1.35,1.35,0.0,0.0,0.3291666666666666,0.32916666666666666,0.0,5.551115123125783e-17,0.5083333333333332,0.5083333333333333,0.0,1.1102230246251565e-16,0.1625,0.1625,0.0,0.0,stable,oscillatory
500,240,modular,6,0.08,0.004,0.12,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,4,fn_heavy,3,default,0.37845,0.7583333333333333,0.125,0.023710645757174607,0.4144,0.4875,0.14166666666666666,0.023279724129713297,0.20714999999999997,0.375,0.12500000000000003,0.02039000980872741,0.6206459287753726,0.7902673018932954,0.15873392945841014,0.02941374100615835,0.6205552778621356,0.7902673018932954,0.15873392945841014,0.029280994990385112,0.20786777200045786,0.5070050241377947,0.2342525602120602,0.04349441870852764,0.20771666666666666,0.4875,0.26666666666666666,0.05032914165769172,2.2262540538025894,2.4198365506162203,0.23911368442931602,0.0459237394526111,1.0,1.0,0.0,0.0,0.21257142857142855,0.4642857142857143,0.3214285714285714,0.06598639315520022,0.033857142857142856,0.10714285714285714,0.10714285714285714,0.02769402794238262,0.053649999999999996,0.1,0.08333333333333333,0.013741552960920311,0.13186666666666663,0.17083333333333334,0.062499999999999986,0.012096326347743396,0.051285714285714275,0.21428571428571427,0.17857142857142858,0.04075035995834508,0.1581428571428571,0.21428571428571427,0.17857142857142855,0.03971865340833484,1.35,1.35,0.0,0.0,0.36666666666666664,0.36666666666666664,0.0,0.0,0.45833333333333326,0.4583333333333333,0.0,5.551115123125783e-17,0.175,0.175,0.0,0.0,stable,oscillatory
500,240,modular,6,0.08,0.004,0.12,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,4,fn_heavy,4,default,0.3745833333333333,0.8291666666666667,0.13333333333333336,0.024043508017296017,0.43189999999999995,0.5,0.15000000000000002,0.0240289408838592,0.19351666666666664,0.3416666666666667,0.1,0.019659808126112413,0.6035654193901347,0.7637552885516177,0.16315749535069501,0.028173768818360173,0.6038495932818235,0.7637552885516177,0.16315749535069501,0.02791288782462124,0.1807646354013551,0.4543369554442826,0.21929167184585907,0.03783291342162184,0.18288333333333331,0.42916666666666664,0.23750000000000004,0.0440218411700374,2.232170913979961,2.400617658778248,0.25401419061760855,0.04670823333230997,1.0,1.0,0.0,0.0,0.249,0.4642857142857143,0.3928571428571429,0.0648705146693734,0.07514285714285712,0.17857142857142858,0.17857142857142858,0.03609058897060143,0.05546666666666667,0.09583333333333334,0.07916666666666668,0.015306280482933213,0.1475,0.17916666666666667,0.07083333333333333,0.013416407864998736,0.04685714285714285,0.21428571428571427,0.21428571428571427,0.03974818696930639,0.19057142857142856,0.25,0.17857142857142858,0.03884663723528455,1.35,1.35,0.0,0.0,0.30416666666666664,0.30416666666666664,0.0,0.0,0.5,0.5,0.0,0.0,0.1958333333333333,0.19583333333333333,0.0,2.7755575615628914e-17,stable,stable
500,240,modular,6,0.08,0.004,0.12,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,4,fn_heavy,5,default,0.3602833333333333,0.8041666666666667,0.13333333333333336,0.02319638980531238,0.45135000000000003,0.5291666666666667,0.14166666666666666,0.023568393383229726,0.18836666666666665,0.37916666666666665,0.15416666666666667,0.020901860629565443,0.5980075787475253,0.7723722358193216,0.17558263804698204,0.027339119853886366,0.5981685310220098,0.7723722358193216,0.17558263804698204,0.02724819313288154,0.1687635421662203,0.4572600340600355,0.20117421350711673,0.03480733297248174,0.1664,0.42916666666666664,0.24583333333333335,0.04346053126432968,2.220211427601364,2.433288569848031,0.26307867547730535,0.04422566539065622,1.0,1.0,0.0,0.0,0.21071428571428572,0.5,0.3571428571428571,0.06358747790987448,0.013428571428571427,0.10714285714285714,0.07142857142857142,0.018441302357834196,0.05315,0.1,0.07916666666666668,0.012894109335489425,0.10948333333333334,0.1375,0.05833333333333335,0.011192619095735467,0.053428571428571416,0.21428571428571427,0.21428571428571427,0.041680025069521225,0.08099999999999999,0.10714285714285714,0.10714285714285714,0.025055448712886414,1.35,1.35,0.0,0.0,0.4,0.4,0.0,0.0,0.4541666666666666,0.45416666666666666,0.0,5.551115123125783e-17,0.14583333333333334,0.14583333333333334,0.0,0.0,oscillatory,oscillatory
500,240,modular,6,0.08,0.004,0.12,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,4,fn_heavy,6,default,0.38789999999999997,0.7833333333333333,0.125,0.024536956254234594,0.3862166666666667,0.4791666666666667,0.17083333333333334,0.025945032708058438,0.22588333333333332,0.37916666666666665,0.12499999999999997,0.021784557476442902,0.6183030293713061,0.8199478209086412,0.174982181260126,0.03000470251793896,0.6179149274146736,0.8199478209086412,0.174982181260126,0.02973565525583329,0.20044051586576433,0.5449051861780149,0.24872829178670125,0.04337662637500976,0.19848333333333334,0.5041666666666667,0.29583333333333334,0.05099011069696641,2.204840265208607,2.4530995440221517,0.25107408904823103,0.048196641101473495,1.0,1.0,0.0,0.0,0.2834285714285714,0.5,0.2857142857142857,0.0579838119562658,0.03928571428571428,0.14285714285714285,0.10714285714285714,0.030008502196571436,0.05131666666666666,0.1,0.07916666666666668,0.01411273065946724,0.15880000000000002,0.19166666666666668,0.07083333333333335,0.012368373646792314,0.04514285714285714,0.21428571428571427,0.17857142857142858,0.0398066756784767,0.13128571428571428,0.17857142857142858,0.14285714285714285,0.03263558843736483,1.35,1.35,0.0,0.0,0.3583333333333334,0.35833333333333334,0.0,5.551115123125783e-17,0.4291666666666666,0.42916666666666664,0.0,5.551115123125783e-17,0.21249999999999994,0.2125,0.0,5.551115123125783e-17,stable,oscillatory
500,240,modular,6,0.08,0.004,0.12,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,4,fn_heavy,7,default,0.37515,0.8083333333333333,0.15000000000000002,0.028851482727159025,0.38816666666666666,0.4625,0.14166666666666666,0.02847952480876978,0.23668333333333333,0.3541666666666667,0.14583333333333334,0.021742489124599633,0.6236469354842129,0.7438624098394945,0.17994353740703584,0.03268120290341427,0.6239933860656494,0.7438624098394945,0.17994353740703584,0.0326077262894091,0.20872936772267994,0.4167581937617184,0.2654683714861981,0.04905758937122824,0.20768333333333333,0.4166666666666667,0.3458333333333333,0.058861251638445855,2.2119390263380168,2.394735439484795,0.3109006209226939,0.05459502626614496,1.0,1.0,0.0,0.0,0.19871428571428573,0.42857142857142855,0.35714285714285715,0.06521064768447384,0.028428571428571425,0.10714285714285714,0.10714285714285714,0.026399211491007428,0.049883333333333335,0.10833333333333334,0.07916666666666668,0.01428092161669625,0.14156666666666667,0.175,0.058333333333333334,0.012161688479264163,0.059285714285714275,0.25,0.21428571428571427,0.04091429569034196,0.08085714285714284,0.10714285714285714,0.10714285714285714,0.026589855361834242,1.35,1.35,0.0,0.0,0.37916666666666665,0.37916666666666665,0.0,0.0,0.43333333333333346,0.43333333333333335,0.0,1.1102230246251565e-16,0.1875,0.1875,0.0,0.0,stable,oscillatory
500,240,modular,6,0.08,0.004,0.12,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,4,fn_heavy,8,default,0.3549333333333333,0.8416666666666667,0.12916666666666665,0.023640149463712505,0.41714999999999997,0.5,0.14166666666666666,0.02379547692781597,0.22791666666666666,0.4125,0.1333333333333333,0.022283682370739355,0.6285598379271067,0.8355124283278634,0.17949457129523394,0.029214498973403932,0.628330420165961,0.8355124283278634,0.17949457129523394,0.028677427162936964,0.21136372924645644,0.557035672328375,0.2682242076314239,0.04270891783990566,0.2091,0.5958333333333333,0.2833333333333333,0.048622365681283385,2.245251975206056,2.4934120752430973,0.27443920106473785,0.04650823837003273,1.0,1.0,0.0,0.0,0.2894285714285714,0.5,0.35714285714285715,0.06988678891826497,0.015285714285714284,0.07142857142857142,0.07142857142857142,0.018516953070643348,0.04955,0.1,0.075,0.01311827605543757,0.14181666666666667,0.17083333333333334,0.0625,0.012220986048596897,0.05042857142857143,0.17857142857142858,0.17857142857142858,0.04156160905136825,0.054571428571428555,0.07142857142857142,0.07142857142857142,0.021934968820193412,1.35,1.35,0.0,0.0,0.37083333333333335,0.37083333333333335,0.0,0.0,0.44166666666666654,0.44166666666666665,0.0,1.1102230246251565e-16,0.1875,0.1875,0.0,0.0,stable,runaway
500,240,modular,6,0.08,0.004,0.12,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,4,fn_heavy,9,default,0.38920000000000005,0.7625,0.16249999999999998,0.024080859157799537,0.39325,0.49166666666666664,0.16666666666666663,0.02560503965151305,0.21755000000000002,0.37083333333333335,0.12916666666666668,0.021914866846250488,0.6255440779690369,0.8155756063855281,0.1848746268865945,0.03034995004312221,0.6253687660220507,0.8155756063855281,0.1848746268865945,0.03036013442425188,0.21468974189022988,0.5465045722400043,0.26973407394615395,0.04622466889090741,0.21643333333333334,0.5416666666666666,0.3,0.05327810682322211,2.191897529233658,2.4254766122393283,0.3146032051776526,0.04676881997102629,1.0,1.0,0.0,0.0,0.2447142857142857,0.4642857142857143,0.3928571428571429,0.07134008805198734,0.08528571428571428,0.25,0.25,0.04376211202603905,0.0503,0.09583333333333334,0.06666666666666667,0.013293440320532363,0.16491666666666666,0.2,0.0625,0.012788069526798099,0.049999999999999996,0.21428571428571427,0.21428571428571427,0.04261838254336085,0.23971428571428569,0.32142857142857145,0.2142857142857143,0.0475557674778587,1.35,1.35,0.0,0.0,0.3125,0.3125,0.0,0.0,0.46666666666666673,0.4666666666666667,0.0,5.551115123125783e-17,0.22083333333333327,0.22083333333333333,0.0,5.551115123125783e-17,stable,oscillatory
500,240,modular,6,0.08,0.004,0.12,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,4,fn_heavy,10,default,0.3544166666666666,0.8208333333333333,0.11249999999999999,0.024008245111488958,0.4223,0.49166666666666664,0.11250000000000004,0.0228749984820886,0.22328333333333336,0.3541666666666667,0.12500000000000003,0.02161622975657154,0.6331942623237666,0.8228855159120106,0.15607503496136033,0.030041683748189173,0.6339699163264356,0.8228855159120106,0.15607503496136033,0.03022406718988269,0.2246174908672743,0.5478751459881691,0.24085575927748654,0.04669493504592602,0.22668333333333335,0.5875,0.3333333333333333,0.05386337912822692,2.2901374544100244,2.5287611761767184,0.2364667586450202,0.04812966542967806,1.0,1.0,0.0,0.0,0.24571428571428572,0.5357142857142857,0.3214285714285714,0.06889803172449997,0.06857142857142856,0.17857142857142858,0.17857142857142858,0.03686710828732554,0.051,0.09583333333333334,0.07916666666666668,0.014141153496876491,0.1880166666666667,0.225,0.08333333333333334,0.01412040485727422,0.045857142857142846,0.17857142857142858,0.17857142857142858,0.039177513333804224,0.19214285714285714,0.25,0.14285714285714285,0.03620378827849767,1.35,1.35,0.0,0.0,0.2958333333333334,0.29583333333333334,0.0,5.551115123125783e-17,0.4541666666666666,0.45416666666666666,0.0,5.551115123125783e-17,0.25,0.25,0.0,0.0,stable,oscillatory
500,240,modular,6,0.08,0.004,0.12,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,4,fn_heavy,11,default,0.36105000000000004,0.8083333333333333,0.13749999999999996,0.022352485568972215,0.42706666666666665,0.49583333333333335,0.1333333333333333,0.024802688026367894,0.2118833333333333,0.3333333333333333,0.125,0.02076241930882708,0.6159635704778164,0.720637036747996,0.16409042693379383,0.02687458847647572,0.6155350341786053,0.720637036747996,0.16409042693379383,0.02683753778545761,0.19203370788145732,0.3649421033902401,0.22039649307581893,0.037326692398193216,0.19094999999999998,0.3875,0.2583333333333333,0.04310646058822789,2.2501508259098126,2.389053588607316,0.23646386213737447,0.043350733551141794,1.0,1.0,0.0,0.0,0.29942857142857143,0.5,0.32142857142857145,0.06780584527207979,0.07499999999999998,0.17857142857142858,0.17857142857142858,0.03338855969291498,0.04991666666666667,0.09166666666666666,0.07083333333333333,0.013449752166242073,0.1425,0.175,0.0625,0.01173787790777267,0.04514285714285713,0.21428571428571427,0.21428571428571427,0.04044245092393256,0.1347142857142857,0.17857142857142858,0.17857142857142858,0.03738956528012508,1.35,1.35,0.0,0.0,0.38333333333333336,0.38333333333333336,0.0,0.0,0.4249999999999999,0.425,0.0,1.1102230246251565e-16,0.19166666666666668,0.19166666666666668,0.0,0.0,stable,oscillatory
500,240,modular,6,0.08,0.004,0.12,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,4,fn_heavy,12,default,0.3975666666666667,0.775,0.1333333333333333,0.023004733812365178,0.40176666666666666,0.4875,0.14999999999999997,0.02301728818856721,0.2006666666666667,0.3625,0.12916666666666665,0.021446963006967263,0.582656181040568,0.7768710085548315,0.16608810782985567,0.028552662872617336,0.5823105329832111,0.7768710085548315,0.16608810782985567,0.027900863518173284,0.15159677514696232,0.4712558718434081,0.1877284936615478,0.03273193854312675,0.15158333333333335,0.475,0.20416666666666666,0.04049939985837925,2.172553995002546,2.413572454923039,0.24944651322398848,0.04479871905812211,1.0,1.0,0.0,0.0,0.24714285714285714,0.5,0.4285714285714286,0.06874976808866266,0.039857142857142855,0.14285714285714285,0.14285714285714285,0.030775354571143314,0.05418333333333333,0.10416666666666667,0.09583333333333334,0.014688894141871644,0.13081666666666666,0.16666666666666666,0.07083333333333332,0.011784511963684461,0.04157142857142857,0.21428571428571427,0.17857142857142858,0.038217690102028586,0.16442857142857142,0.21428571428571427,0.14285714285714285,0.037647397394936145,1.35,1.35,0.0,0.0,0.3624999999999999,0.3625,0.0,1.1102230246251565e-16,0.4625,0.4625,0.0,0.0,0.175,0.175,0.0,0.0,stable,oscillatory
500,240,modular,6,0.08,0.004,0.12,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,4,fn_heavy,13,default,0.39573333333333327,0.8166666666666667,0.1375,0.024065674033084274,0.40436666666666665,0.4791666666666667,0.14583333333333337,0.025101770632544807,0.19990000000000002,0.35833333333333334,0.11250000000000002,0.019755196222203862,0.5877105257327198,0.7788202724458717,0.14507708659100926,0.02757115735677947,0.5875319008085483,0.7788202724458717,0.14507708659100926,0.027420836134405182,0.15968320176301404,0.48179331593992225,0.17497544077490113,0.03384768490846189,0.15961666666666668,0.4708333333333333,0.23333333333333334,0.04001673608212777,2.177026666903955,2.403701334682851,0.24977771104929802,0.04613039562881266,1.0,1.0,0.0,0.0,0.27514285714285713,0.4642857142857143,0.35714285714285715,0.061116149039917335,0.07028571428571427,0.17857142857142858,0.17857142857142858,0.03791397351577782,0.052116666666666665,0.1,0.08750000000000001,0.014838210808584705,0.20601666666666665,0.24583333333333332,0.09166666666666665,0.015247303951117973,0.05128571428571427,0.17857142857142858,0.17857142857142858,0.03843069563964382,0.21785714285714283,0.2857142857142857,0.17857142857142855,0.041924373116654826,1.35,1.35,0.0,0.0,0.26250000000000007,0.2625,0.0,5.551115123125783e-17,0.4625,0.4625,0.0,0.0,0.27499999999999997,0.275,0.0,5.551115123125783e-17,stable,stable
500,240,modular,6,0.08,0.004,0.12,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,4,fn_heavy,14,default,0.3473166666666667,0.7916666666666666,0.1166666666666667,0.023206973329391988,0.44533333333333336,0.5333333333333333,0.14166666666666672,0.026002670802994236,0.20735000000000003,0.3958333333333333,0.12083333333333335,0.020617340328524972,0.6236567717583503,0.8309310208050058,0.15705105169146216,0.027308711479562153,0.6233817800178886,0.8309310208050058,0.16180209025845027,0.02682044705169326,0.2060375010005776,0.5542910309800139,0.23563956818499407,0.03964442467511242,0.20745,0.5625,0.2625,0.04899529739338936,2.2680538215856894,2.499835721248954,0.27725639895148557,0.04578524012488558,1.0,1.0,0.0,0.0,0.22728571428571429,0.42857142857142855,0.3571428571428571,0.06127372510101783,0.08542857142857142,0.17857142857142858,0.17857142857142858,0.03191058937540506,0.052583333333333336,0.11666666666666667,0.08333333333333334,0.013941594440936645,0.12854999999999997,0.15833333333333333,0.062499999999999986,0.010984597802782261,0.06214285714285713,0.25,0.21428571428571427,0.0455185541895852,0.18885714285714283,0.25,0.17857142857142858,0.04184909722772416,1.35,1.35,0.0,0.0,0.375,0.375,0.0,0.0,0.4541666666666666,0.45416666666666666,0.0,5.551115123125783e-17,0.17083333333333336,0.17083333333333334,0.0,2.7755575615628914e-17,stable,oscillatory
500,240,modular,6,0.08,0.004,0.12,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,4,fn_heavy,15,default,0.35108333333333336,0.8083333333333333,0.1375,0.024016921118244945,0.4185333333333333,0.5,0.125,0.024938568969013083,0.23038333333333333,0.3875,0.15000000000000002,0.020702395191539227,0.6331430001351332,0.7860442494427552,0.172622745661561,0.0288955469751503,0.633322601599408,0.7860442494427552,0.172622745661561,0.028676445486454854,0.22426788425509075,0.4966722141131474,0.2691376865583369,0.045044190341985944,0.22513333333333332,0.55,0.32083333333333336,0.05135101427106057,2.2482144694580852,2.4285763516620547,0.25191853477689596,0.04589833320278308,1.0,1.0,0.0,0.0,0.2397142857142857,0.5,0.4642857142857143,0.07253654954854252,0.06599999999999999,0.21428571428571427,0.17857142857142858,0.03558720246931243,0.04781666666666667,0.09583333333333334,0.075,0.01330297585755408,0.15864999999999999,0.19166666666666668,0.07083333333333335,0.012017221438881414,0.04214285714285714,0.21428571428571427,0.21428571428571427,0.03772213121860255,0.184,0.25,0.17857142857142858,0.03913764303124061,1.35,1.35,0.0,0.0,0.38333333333333336,0.38333333333333336,0.0,0.0,0.40416666666666673,0.4041666666666667,0.0,5.551115123125783e-17,0.21249999999999994,0.2125,0.0,5.551115123125783e-17,oscillatory,oscillatory
500,240,modular,6,0.08,0.004,0.12,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,4,fn_heavy,16,default,0.34994999999999993,0.7791666666666667,0.1166666666666667,0.023736054385212757,0.42110000000000003,0.49583333333333335,0.1375,0.02497356380032471,0.22895,0.39166666666666666,0.12916666666666668,0.021522475332648065,0.6369882752182073,0.8243037571767471,0.1416137911368749,0.028651153056672637,0.6374574395358238,0.8243037571767471,0.1416137911368749,0.02849312681346648,0.2282455436549772,0.5472452924773348,0.21927482119541056,0.04500919601620884,0.23053333333333334,0.5625,0.2875,0.051571891568954496,2.29688253595975,2.505539080074923,0.20922149575453108,0.04522992789643999,1.0,1.0,0.0,0.0,0.205,0.4642857142857143,0.32142857142857145,0.05993619055942336,0.04171428571428571,0.17857142857142858,0.14285714285714285,0.03217807594354533,0.04611666666666666,0.1,0.08333333333333334,0.013778616685929609,0.19641666666666666,0.23333333333333334,0.0875,0.015078728578880766,0.04257142857142857,0.17857142857142858,0.14285714285714285,0.03475746873195833,0.18685714285714283,0.25,0.17857142857142858,0.03902798577263997,1.35,1.35,0.0,0.0,0.35416666666666663,0.3541666666666667,0.0,5.551115123125783e-17,0.38333333333333336,0.38333333333333336,0.0,0.0,0.26250000000000007,0.2625,0.0,5.551115123125783e-17,stable,oscillatory
500,240,modular,6,0.08,0.004,0.12,10.0,0.72,0.22,True,static,1.0,True,True,1.35,default,4,fn_heavy,17,default,0.3939333333333333,0.7791666666666667,0.16250000000000003,0.023874696042276877,0.39691666666666664,0.4666666666666667,0.14583333333333331,0.02410062816147699,0.20915,0.36666666666666664,0.10416666666666669,0.018535618863870357,0.5963233700832595,0.7796654051521649,0.1652609386066093,0.026797892894862212,0.595845193474788,0.7796654051521649,0.1652609386066093,0.026932050646484188,0.1697671120521238,0.4803494777218178,0.21901048068164058,0.035223439184695914,0.17008333333333334,0.5041666666666667,0.3041666666666667,0.04314936912117668,2.213683941149033,2.4625080114700837,0.27498523459747126,0.04531524573571971,1.0,1.0,0.0,0.0,0.34342857142857136,0.5714285714285714,0.39285714285714285,0.06892527749346404,0.06014285714285713,0.17857142857142858,0.17857142857142858,0.03319976641176739,0.05488333333333333,0.1,0.06666666666666667,0.013451569507764593,0.14883333333333335,0.18333333333333332,0.06666666666666665,0.01254547284437254,0.06285714285714283,0.25,0.21428571428571427,0.04412412917565857,0.135,0.17857142857142858,0.14285714285714285,0.034618916617293244,1.35,1.35,0.0,0.0,0.31666666666666665,0.31666666666666665,0.0,0.0,0.4833333333333334,0.48333333333333334,0.0,5.551115123125783e-17,0.2,0.2,0.0,0.0,stable,stable
